0.013765050707165733	0.011800407971370112	0.9373387591163791	0.9002902756892791	0.9114478177474915	0.9236706392137697
0.004855269337216928	0.06791934523648853	0.9972353090146805	0.905002785149731	0.923826664452825	0.9072176849809254
3.310914970542982E-5	9.270561917520349E-5	0.8791300230877683	0.9351027898271705	0.9172188022504943	0.9185284474300218
1.096215794216566E-6	5.982750388941334E-4	0.923552666928631	0.9112170090105488	0.9069148943045304	0.9255658074320889
0.5747441294870755	0.5964325149264423	0.0	1.0	0.9832314034512919	0.8239297362385666
9.208481586619688E-4	4.1102674463140205E-4	0.8956339038377997	0.9530520456447563	0.7814001791831566	0.9610846230847014
0.008572491935707896	0.004388019013363354	0.9070293859900023	0.9255966967908459	0.9131961462559863	0.9255966967908459
0.10848072433950509	4.991008794139E-4	0.9468466789753661	0.8934724218759464	0.9123962077489058	0.9838419458593587
0.2819814135553724	0.9979175979202106	0.0021732356018919867	0.49580462209018905	0.0021732356018919867	0.0021732356018919867
3.316300317249053E-5	0.034899614331021844	0.880792826309485	0.9763970769514839	0.9177184461096837	0.9226649729155441
0.32735942316790745	0.9914447704274325	0.30658692304104496	0.008549589296758253	0.041650794580314	0.8052173445150245
0.025834873643865785	0.030914642180448173	0.9479634582011973	0.9060135578845243	0.9222027939443642	0.9088993336972246
0.9979020300047571	0.8710656286927851	0.16136824760108948	0.0017518446259640018	1.0	0.18166120300925392
0.0	0.12140620557460371	0.8895667764807563	0.981189036880924	0.9481255001222617	0.888651798906863
0.0	0.1255624592892976	0.8936945533192995	0.9715555881364986	0.9526843184524446	0.8929038560823739
0.03255168262265895	0.06520769705254496	0.9432048307980903	0.8913875771466075	0.8868228119400525	0.9091699840713331
0.04226142758773954	0.052737636895404595	0.8459848903743156	1.0	1.0	1.0
0.019640581629844105	1.526869886548762E-4	0.8802759951080967	1.0	0.8867992917709885	1.0
4.390800279128119E-6	5.863328346267077E-5	0.9525517644466948	0.9060353775502836	0.9069284610300545	0.9042845007746328
3.522782984601834E-5	0.06290460676335298	0.9128655066196846	0.9116503485585549	0.9919925828945836	0.9088844771834308
0.9169180657696523	0.33701648766725106	0.8625452864164407	5.38707786813611E-4	0.7005011065945769	0.560772686842301
0.058495799686076426	0.02398973290691416	0.8645590381798505	0.9696092792598336	0.9757511692040975	0.9307215375815778
0.0448519464654943	0.05645614269826825	0.9699475753603486	0.9099416218626798	0.9024337561673954	0.9252691930546563
0.021797311340601967	0.04424196711859276	0.9623901890668234	0.9039989330596396	0.9037554205841052	0.9175320156336382
0.024096463713010302	0.05346350924765979	0.950147386222803	0.8959732097339628	0.8904199969678606	0.9071989595600695
0.012342029607450556	0.009283512161971274	0.9096592515015256	0.9011108949959044	0.9178793903175152	0.9083126372584936
0.01158515085979638	0.00920236528443021	0.9180933092982783	0.9101069200323718	0.9243913055810572	0.9194846223612164
0.6563698451930358	0.767001325200065	0.44289950351465335	1.0	0.9488543880988434	0.20371053598464278
0.008241964352148282	0.002896228628279155	0.8793898331851931	0.9999982868977297	0.903575740546867	0.9178816873471574
0.0900061633798552	1.14231389293912E-4	0.9618633614317124	0.9237698388663222	0.889728603429251	0.9592220487730418
