0.7431386828574131	0.4154367095459416	0.5018310174455958	0.4961828541013239	0.6015450156504966	0.4952471888635489	0.45327088925315173	0.4301579253235488	0.5238315977424279	0.3266087285018717	0.4657419782380045	0.3445281066077886	0.36664426101569336	0.34774888975205137	0.5097077330148306	0.5317709246138982	0.4287677829322653
0.7457843358725028	0.4012777141850754	0.4706190765623838	0.4777845638073837	0.6221590563957441	0.5151190453900705	0.4327762494398337	0.43842153166029507	0.498517957409329	0.3217573361216532	0.4439395696845675	0.3490041636968347	0.3544804462458834	0.3694844488410854	0.5160978234056132	0.49164855910932315	0.4225372367351661
0.7260398918464761	0.35721979609984744	0.47521743650045695	0.4935029951281527	0.7688244393206553	0.5473242330746724	0.47083636054132166	0.4305655486675223	0.48851468612363536	0.3892381580973114	0.5254340209233287	0.5225186374845878	0.32302701625333835	0.45455363908219043	0.5223910836855625	0.4793983677526986	0.23770207988482459
0.7288819330439023	0.394605171854974	0.46660809794132996	0.4705958408270952	0.6230421559330384	0.5225974902077776	0.4287692585483058	0.42816377077963313	0.480963954894943	0.3204171012611163	0.4504163268188552	0.3309077818685132	0.3594636271829637	0.3700950302446501	0.5233583668941998	0.4820612433884897	0.39699161674677946
0.97	0.157	0.822	0.877	0.89	0.307	0.31	0.005	0.326	0.3	0.033	0.35	0.258	0.252	0.994	0.152	0.63
0.768696988184148	0.42761920145794985	0.5009574536768728	0.4673141291586162	0.6276425729751028	0.49453210162946565	0.45210125580090527	0.41905109185575723	0.4937657008234673	0.31267471152578297	0.4602541426889804	0.3241665062783118	0.35780720980840847	0.3678782046037315	0.5265779396660881	0.5072024128025411	0.44211181384557846
0.7216962834273746	0.4468112253425167	0.5068761170987531	0.5037856414859951	0.6555216214461825	0.5285690625272687	0.38188489926608826	0.3821148128994999	0.4501936248148947	0.37904705262885474	0.47032396392366527	0.3310275626282662	0.4388412541130789	0.36507260108836953	0.5649124941631775	0.47979289682084814	0.41583558944148563
0.6524460816598622	0.04705159175362866	0.10798829533051262	0.2790924825521667	0.25494117579964204	0.0	0.08589402404212113	0.01809398029653218	0.8218974905475522	0.39988044382587146	0.5496449294299847	0.7139033384232624	0.4023848180151838	0.36718635459179927	0.6377095383299465	0.5609379429369873	0.39870626982994445
0.006116050534784013	0.0036064141316639424	0.00453157282050394	0.00459460669096171	0.0051079140708051845	0.9952005254179005	0.003758585337243346	0.9951865745817979	0.9962296955772941	0.0029042502669385656	0.9939710804316805	0.9939456000092358	0.0023010859045273723	0.0029119497165925523	0.9943399026109159	0.9958108648335204	0.0037385182832093437
0.7236415162525933	0.40403258667589875	0.49047938721279505	0.488037724514947	0.6319233238989366	0.502083052364986	0.42963850657462443	0.4388878424831559	0.4879938768680169	0.314224605093228	0.4598262235122038	0.35128366416395473	0.32778155114510094	0.356541198982162	0.5243276329528808	0.5011878430668244	0.4362067608854247
0.7575585327688588	0.3883659495781326	0.45746705555895795	0.48307307266867583	0.641075594722135	0.489209130130861	0.511684310628874	0.38218066863762107	0.48894183113763856	0.3276613268538584	0.47335234145570565	0.3405131620788285	0.29650487807676523	0.33885850234209036	0.5842450340080031	0.4606368493956411	0.5031622089559453
0.75770475047298	0.391257665915375	0.46171370348744006	0.4879717662416431	0.631154225366746	0.4918389626717264	0.49870745470879047	0.38575267384470113	0.4745685034628227	0.3236494998496348	0.4626724788141732	0.31295588488121256	0.29098330938698475	0.33975677893034334	0.5724857978287884	0.46603562955485	0.48615309894671227
0.582	0.181	0.273	0.458	0.536	0.838	0.441	0.801	0.396	0.251	0.956	0.661	0.287	0.591	0.965	0.19	0.662
0.565	0.494	0.47	0.997	0.971	0.516	0.194	0.904	0.756	0.238	0.537	0.596	0.267	0.738	0.37	0.964	0.306
0.912	0.494	0.051	0.932	0.118	0.954	0.379	0.692	0.077	0.844	0.403	0.111	0.325	0.198	0.355	0.827	0.965
0.9751619477775156	0.6659138110531251	0.46812014427620824	0.5795183219546364	0.5856640715279645	0.43101830490323495	0.2958487403650351	0.2734322246562563	0.9473508806431677	0.19526012695959344	0.2045879546443699	0.15980917878781095	0.28567806227967524	0.1559426357813301	0.6436253578883534	0.6029144033564894	0.597501889126053
0.7509044258602444	0.3983345949775332	0.4697665705332075	0.4720822838995285	0.6279114100307736	0.5010577053766815	0.4344708557487117	0.4233321232349536	0.4945322940455268	0.31938706762788444	0.44854924881030833	0.34104316097029913	0.35494063325017805	0.3662125010818868	0.523703378030648	0.4971205537258217	0.40965537724564405
0.601745801754907	0.436657639357163	0.5589324021664701	0.4151833006289208	0.6249790947243744	0.48310839779790404	0.46446967115159515	0.4555917573678562	0.4496548927295456	0.2824198310363906	0.5070950258050427	0.3682254732205275	0.3934820123503597	0.42705063987376685	0.6129664099910399	0.46085398755356266	0.42866306627038203
0.7311997957401526	0.4415666693018643	0.42311347578752473	0.4411894795269941	0.5457634495519471	0.5261617255653861	0.4694374270830736	0.41067651286079077	0.4737639297498452	0.2878341667227591	0.4225945855388743	0.3670195078421084	0.3011270687640251	0.3656060741714689	0.5792322852296392	0.5996023968730894	0.3724812478940951
0.7464529020257309	0.3857631487438958	0.48028406564436266	0.4678437418883436	0.6308848784000843	0.5210458152089953	0.47071905531995956	0.4389666253672664	0.4887128086813245	0.3278905810361562	0.4541927569650974	0.3489322138427148	0.34784925681816237	0.36404107415396764	0.5437329463495933	0.48636161536222844	0.3903796992718465
